Czas [ms]	 Przyspieszenie obudowy [m/s^2]	 Przyspieszenie eliminatora  [m/s^2]	Pr�dko�� obrotowa [obr/sek]
149079	9,740000	9,820000	0,000000
149085	9,740000	9,840000	0,000000
149092	9,760000	9,850000	0,000000
149099	9,750000	9,840000	0,000000
149105	9,780000	9,820000	0,000000
149112	9,760000	9,830000	0,000000
149120	9,750000	9,790000	0,000000
149126	9,730000	9,810000	0,000000
149133	9,740000	9,830000	0,000000
149140	9,760000	9,820000	0,000000
149147	9,710000	9,800000	0,000000
149153	9,720000	9,810000	0,000000
149160	9,730000	9,820000	0,000000
149168	9,700000	9,850000	0,000000
149174	9,740000	9,870000	0,000000
149181	9,740000	9,850000	0,000000
149188	9,720000	9,850000	0,000000
149195	9,730000	9,830000	0,000000
149201	9,740000	9,810000	0,000000
149209	9,750000	9,820000	0,000000
149216	9,780000	9,840000	0,000000
149222	9,720000	9,830000	0,000000
149229	9,740000	9,810000	0,000000
149236	9,740000	9,840000	0,000000
149243	9,740000	9,800000	0,000000
149250	9,740000	9,820000	0,000000
149257	9,740000	9,800000	0,000000
149264	9,730000	9,820000	0,000000
149270	9,790000	9,840000	0,000000
149277	9,730000	9,820000	0,000000
149284	9,730000	9,850000	0,000000
149291	9,760000	9,850000	0,000000
149298	9,730000	9,860000	0,000000
149305	9,780000	9,830000	0,000000
149312	9,760000	9,830000	0,000000
149318	9,750000	9,850000	0,000000
149325	9,760000	9,820000	0,000000
149332	9,720000	9,830000	0,000000
149339	9,730000	9,780000	0,000000
149346	9,730000	9,790000	0,000000
149353	9,760000	9,850000	0,000000
149360	9,790000	9,860000	0,000000
149366	9,750000	9,830000	0,000000
149373	9,770000	9,810000	0,000000
149381	9,700000	9,830000	0,000000
149387	9,750000	9,800000	0,000000
149394	9,710000	9,820000	0,000000
149401	9,690000	9,800000	0,000000
149408	9,720000	9,820000	0,000000
149414	9,750000	9,810000	0,000000
149422	9,750000	9,810000	0,000000
149429	9,720000	9,840000	0,000000
149435	9,720000	9,840000	0,000000
149442	9,720000	9,860000	0,000000
149449	9,710000	9,850000	0,000000
149455	9,740000	9,820000	0,000000
149463	9,770000	9,830000	0,000000
149470	9,740000	9,830000	0,000000
149477	9,720000	9,860000	0,000000
149483	9,780000	9,850000	0,000000
149490	9,730000	9,870000	0,000000
149497	9,730000	9,830000	0,000000
149504	9,760000	9,840000	0,000000
149511	9,760000	9,850000	0,000000
149518	9,720000	9,830000	0,000000
149525	9,720000	9,850000	0,000000
149531	9,760000	9,850000	0,000000
149538	9,760000	9,850000	0,000000
149545	9,760000	9,830000	0,000000
149552	9,760000	9,810000	0,000000
149559	9,720000	9,830000	0,000000
149566	9,730000	9,820000	0,000000
149573	9,760000	9,800000	0,000000
149579	9,700000	9,840000	0,000000
149586	9,710000	9,790000	0,000000
149594	9,750000	9,850000	0,000000
149600	9,780000	9,830000	0,000000
149607	9,760000	9,830000	0,000000
149614	9,740000	9,810000	0,000000
149621	9,740000	9,830000	0,000000
149627	9,720000	9,870000	0,000000
149635	9,720000	9,840000	0,000000
149642	9,750000	9,860000	0,000000
149648	9,740000	9,820000	0,000000
149655	9,740000	9,810000	0,000000
149662	9,720000	9,840000	0,000000
149668	9,730000	9,840000	0,000000
149676	9,720000	9,840000	0,000000
149683	9,770000	9,820000	0,000000
149690	9,730000	9,820000	0,000000
149696	9,730000	9,810000	0,000000
149703	9,760000	9,820000	0,000000
149710	9,750000	9,840000	0,000000
149716	9,730000	9,820000	0,000000
149724	9,740000	9,850000	0,000000
149731	9,770000	9,840000	0,000000
149738	9,760000	9,850000	0,000000
149744	9,750000	9,800000	0,000000
149751	9,760000	9,820000	0,000000
149758	9,720000	9,850000	0,000000
149765	9,760000	9,850000	0,000000
149772	9,760000	9,830000	0,000000
149779	9,760000	9,820000	0,000000
149786	9,740000	9,840000	0,000000
149792	9,740000	9,850000	0,000000
149799	9,720000	9,860000	0,000000
149807	9,720000	9,840000	0,000000
149813	9,740000	9,850000	0,000000
149820	9,740000	9,820000	0,000000
149827	9,730000	9,840000	0,000000
149833	9,740000	9,840000	0,000000
149840	9,730000	9,820000	0,000000
149848	9,730000	9,810000	0,000000
149855	9,710000	9,820000	0,000000
149861	9,750000	9,810000	0,000000
149868	9,720000	9,830000	0,000000
149875	9,720000	9,870000	0,000000
149881	9,750000	9,850000	0,000000
149889	9,740000	9,840000	0,000000
149896	9,730000	9,830000	0,000000
149903	9,730000	9,820000	0,000000
149909	9,730000	9,850000	0,000000
149916	9,700000	9,830000	0,000000
149923	9,710000	9,810000	0,000000
149929	9,710000	9,840000	0,000000
149937	9,720000	9,840000	0,000000
149944	9,710000	9,830000	0,000000
149951	9,730000	9,850000	0,000000
149957	9,720000	9,840000	0,000000
149964	9,710000	9,810000	0,000000
149971	9,740000	9,860000	0,000000
149978	9,720000	9,840000	0,000000
149985	9,740000	9,850000	0,000000
149992	9,740000	9,850000	0,000000
149999	9,720000	9,850000	0,000000
150005	9,730000	9,850000	0,000000
150012	9,740000	9,800000	0,000000
150020	9,710000	9,850000	0,000000
150026	9,740000	9,860000	0,000000
150033	9,760000	9,830000	0,000000
150040	9,780000	9,830000	0,000000
150047	9,760000	9,850000	0,000000
150053	9,750000	9,820000	0,000000
150061	9,750000	9,820000	0,000000
150068	9,780000	9,830000	0,000000
150074	9,730000	9,830000	0,000000
150081	9,730000	9,820000	0,000000
150088	9,730000	9,830000	0,000000
150094	9,760000	9,850000	0,000000
150102	9,770000	9,860000	0,000000
150109	9,750000	9,850000	0,000000
150116	9,760000	9,880000	0,000000
150122	9,750000	9,880000	0,000000
150129	9,750000	9,840000	0,000000
150136	9,670000	9,820000	0,000000
150142	9,720000	9,840000	0,000000
150150	9,730000	9,840000	0,000000
150157	9,730000	9,820000	0,000000
150164	9,740000	9,810000	0,000000
150170	9,740000	9,830000	0,000000
150177	9,730000	9,850000	0,000000
150184	9,760000	9,830000	0,000000
150191	9,700000	9,840000	0,000000
150198	9,720000	9,830000	0,000000
150205	9,740000	9,860000	0,000000
150212	9,740000	9,840000	0,000000
150218	9,720000	9,860000	0,000000
150225	9,750000	9,820000	0,000000
150233	9,740000	9,850000	0,000000
150239	9,740000	9,830000	0,000000
150246	9,740000	9,830000	0,000000
150253	9,740000	9,810000	0,000000
150259	9,730000	9,800000	0,000000
150266	9,760000	9,820000	0,000000
150274	9,760000	9,820000	0,000000
150281	9,720000	9,840000	0,000000
150287	9,740000	9,860000	0,000000
150294	9,730000	9,810000	0,000000
150301	9,740000	9,830000	0,000000
150307	9,720000	9,850000	0,000000
150315	9,750000	9,800000	0,000000
150322	9,740000	9,810000	0,000000
150329	9,730000	9,800000	0,000000
150335	9,700000	9,860000	0,000000
150342	9,740000	9,860000	0,000000
150349	9,720000	9,830000	0,000000
150355	9,720000	9,850000	0,000000
150363	9,750000	9,840000	0,000000
150370	9,740000	9,850000	0,000000
150377	9,700000	9,840000	0,000000
150383	9,740000	9,850000	0,000000
150390	9,750000	9,860000	0,000000
150397	9,750000	9,840000	0,000000
150404	9,690000	9,850000	0,000000
150411	9,730000	9,840000	0,000000
150418	9,730000	9,820000	0,000000
150424	9,740000	9,780000	0,000000
150431	9,720000	9,840000	0,000000
150438	9,790000	9,860000	0,000000
150446	9,740000	9,860000	0,000000
150452	9,700000	9,870000	0,000000
150459	9,740000	9,820000	0,000000
150466	9,720000	9,830000	0,000000
150472	9,730000	9,830000	0,000000
150479	9,740000	9,850000	0,000000
150487	9,740000	9,840000	0,000000
150494	9,730000	9,850000	0,000000
150500	9,730000	9,860000	0,000000
150507	9,750000	9,870000	0,000000
150514	9,740000	9,840000	0,000000
150520	9,710000	9,790000	0,000000
150528	9,730000	9,810000	0,000000
150535	9,730000	9,830000	0,000000
150542	9,730000	9,820000	0,000000
150548	9,760000	9,810000	0,000000
150555	9,750000	9,810000	0,000000
150562	9,750000	9,850000	0,000000
150568	9,740000	9,840000	0,000000
150576	9,740000	9,840000	0,000000
150583	9,710000	9,840000	0,000000
150589	9,750000	9,850000	0,000000
150596	9,740000	9,830000	0,000000
150603	9,740000	9,820000	0,000000
150610	9,730000	9,810000	0,000000
150617	9,750000	9,870000	0,000000
150624	9,740000	9,820000	0,000000
150631	9,740000	9,810000	0,000000
150637	9,740000	9,850000	0,000000
150644	9,700000	9,840000	0,000000
150651	9,730000	9,820000	0,000000
150659	9,780000	9,810000	0,000000
150665	9,740000	9,830000	0,000000
150672	9,780000	9,830000	0,000000
150679	9,740000	9,800000	0,000000
150685	9,750000	9,840000	0,000000
150692	9,750000	9,840000	0,000000
150700	9,750000	9,820000	0,000000
150706	9,720000	9,820000	0,000000
150713	9,730000	9,840000	0,000000
150720	9,750000	9,840000	0,000000
150727	9,730000	9,840000	0,000000
150733	9,740000	9,820000	0,000000
150740	9,760000	9,850000	0,000000
150748	9,750000	9,800000	0,000000
150754	9,690000	9,810000	0,000000
150761	9,730000	9,800000	0,000000
150768	9,730000	9,790000	0,000000
150775	9,730000	9,820000	0,000000
150781	9,740000	9,840000	0,000000
150789	9,720000	9,850000	0,000000
150796	9,720000	9,860000	0,000000
150802	9,760000	9,810000	0,000000
150809	9,730000	9,820000	0,000000
150816	9,760000	9,800000	0,000000
150823	9,760000	9,820000	0,000000
150830	9,750000	9,840000	0,000000
150837	9,730000	9,820000	0,000000
150844	9,730000	9,850000	0,000000
150850	9,700000	9,840000	0,000000
150857	9,750000	9,850000	0,000000
150864	9,730000	9,860000	0,000000
150872	9,740000	9,840000	0,000000
150878	9,740000	9,830000	0,000000
150885	9,730000	9,840000	0,000000
150892	9,730000	9,810000	0,000000
150898	9,740000	9,820000	0,000000
150905	9,740000	9,820000	0,000000
150913	9,740000	9,830000	0,000000
150919	9,760000	9,800000	0,000000
150926	9,760000	9,850000	0,000000
150933	9,760000	9,850000	0,000000
150940	9,730000	9,850000	0,000000
150946	9,730000	9,860000	0,000000
150953	9,780000	9,840000	0,000000
150961	9,740000	9,830000	0,000000
150967	9,730000	9,870000	0,000000
150974	9,770000	9,820000	0,000000
150981	9,730000	9,810000	0,000000
150988	9,730000	9,840000	0,000000
150994	9,750000	9,830000	0,000000
151002	9,730000	9,830000	0,000000
151009	9,760000	9,810000	0,000000
151015	9,750000	9,810000	0,000000
151022	9,770000	9,810000	0,000000
151029	9,760000	9,820000	0,000000
151035	9,730000	9,850000	0,000000
151043	9,740000	9,820000	0,000000
151050	9,750000	9,830000	0,000000
151057	9,750000	9,810000	0,000000
151063	9,730000	9,830000	0,000000
151070	9,770000	9,820000	0,000000
151077	9,730000	9,840000	0,000000
151084	9,760000	9,850000	0,000000
151091	9,740000	9,850000	0,000000
151098	9,760000	9,850000	0,000000
151105	9,720000	9,840000	0,000000
151111	9,730000	9,820000	0,000000
151118	9,730000	9,870000	0,000000
151126	9,730000	9,850000	0,000000
151132	9,730000	9,810000	0,000000
151139	9,730000	9,830000	0,000000
151146	9,700000	9,850000	0,000000
151153	9,740000	9,830000	0,000000
151159	9,740000	9,820000	0,000000
151166	9,720000	9,820000	0,000000
151174	9,740000	9,790000	0,000000
151180	9,740000	9,830000	0,000000
151187	9,770000	9,850000	0,000000
151194	9,760000	9,840000	0,000000
151200	9,740000	9,830000	0,000000
151207	9,710000	9,790000	0,000000
151215	9,730000	9,810000	0,000000
151222	9,730000	9,850000	0,000000
151228	9,750000	9,860000	0,000000
151235	9,770000	9,810000	0,000000
151242	9,760000	9,820000	0,000000
151248	9,720000	9,830000	0,000000
151256	9,750000	9,840000	0,000000
151263	9,760000	9,850000	0,000000
151270	9,720000	9,830000	0,000000
151276	9,760000	9,810000	0,000000
151283	9,750000	9,830000	0,000000
151290	9,740000	9,820000	0,000000
151297	9,740000	9,860000	0,000000
151304	9,760000	9,820000	0,000000
151311	9,730000	9,830000	0,000000
151318	9,740000	9,850000	0,000000
151324	9,710000	9,850000	0,000000
151331	9,710000	9,850000	0,000000
151339	9,740000	9,860000	0,000000
151345	9,730000	9,840000	0,000000
151352	9,760000	9,820000	0,000000
151359	9,720000	9,840000	0,000000
151365	9,750000	9,820000	0,000000
151372	9,730000	9,840000	0,000000
151379	9,720000	9,790000	0,000000
151387	9,750000	9,780000	0,000000
151393	9,710000	9,840000	0,000000
151400	9,740000	9,830000	0,000000
151407	9,730000	9,840000	0,000000
151413	9,750000	9,830000	0,000000
151420	9,730000	9,860000	0,000000
151428	9,780000	9,830000	0,000000
151435	9,730000	9,840000	0,000000
151441	9,730000	9,820000	0,000000
151448	9,780000	9,800000	0,000000
151455	9,750000	9,820000	0,000000
151461	9,710000	9,830000	0,000000
151469	9,720000	9,840000	0,000000
151476	9,740000	9,820000	0,000000
151483	9,740000	9,800000	0,000000
151489	9,760000	9,800000	0,000000
151496	9,750000	9,820000	0,000000
151503	9,740000	9,830000	0,000000
151510	9,740000	9,850000	0,000000
151517	9,730000	9,850000	0,000000
151524	9,750000	9,810000	0,000000
151531	9,780000	9,860000	0,000000
151537	9,750000	9,860000	0,000000
151544	9,750000	9,810000	0,000000
151552	9,750000	9,820000	0,000000
151558	9,750000	9,810000	0,000000
151565	9,730000	9,800000	0,000000
151572	9,740000	9,820000	0,000000
151578	9,780000	9,780000	0,000000
151585	9,770000	9,810000	0,000000
151592	9,740000	9,830000	0,000000
151600	9,710000	9,810000	0,000000
151606	9,730000	9,800000	0,000000
151613	9,710000	9,810000	0,000000
151620	9,740000	9,850000	0,000000
151626	9,740000	9,850000	0,000000
151633	9,720000	9,830000	0,000000
151641	9,730000	9,840000	0,000000
151648	9,740000	9,850000	0,000000
151654	9,750000	9,870000	0,000000
151661	9,760000	9,860000	0,000000
151668	9,750000	9,820000	0,000000
151674	9,760000	9,830000	0,000000
151682	9,780000	9,810000	0,000000
151689	9,740000	9,830000	0,000000
151696	9,740000	9,840000	0,000000
151702	9,730000	9,870000	0,000000
151709	9,730000	9,850000	0,000000
151716	9,720000	9,860000	0,000000
151723	9,730000	9,840000	0,000000
151730	9,740000	9,840000	0,000000
151737	9,740000	9,820000	0,000000
151743	9,720000	9,840000	0,000000
151750	9,750000	9,830000	0,000000
151757	9,730000	9,840000	0,000000
151764	9,740000	9,830000	0,000000
151771	9,740000	9,820000	0,000000
151778	9,750000	9,820000	0,000000
151785	9,770000	9,800000	0,000000
151791	9,780000	9,810000	0,000000
151798	9,750000	9,830000	0,000000
151805	9,730000	9,820000	0,000000
151813	9,730000	9,810000	0,000000
151819	9,770000	9,810000	0,000000
151826	9,760000	9,840000	0,000000
151833	9,760000	9,830000	0,000000
151839	9,740000	9,840000	0,000000
151846	9,710000	9,840000	0,000000
151854	9,710000	9,800000	0,000000
151860	9,720000	9,840000	0,000000
151867	9,730000	9,860000	0,000000
151874	9,740000	9,810000	0,000000
151881	9,730000	9,830000	0,000000
151887	9,710000	9,850000	0,000000
151895	9,780000	9,830000	0,000000
151902	9,750000	9,850000	0,000000
151908	9,720000	9,840000	0,000000
151915	9,750000	9,830000	0,000000
151922	9,730000	9,800000	0,000000
151929	9,740000	9,850000	0,000000
151936	9,770000	9,820000	0,000000
151943	9,730000	9,840000	0,000000
151950	9,740000	9,870000	0,000000
151956	9,740000	9,860000	0,000000
151963	9,740000	9,870000	0,000000
151970	9,730000	9,850000	0,000000
151977	9,730000	9,810000	0,000000
151984	9,700000	9,850000	0,000000
151991	9,710000	9,830000	0,000000
151998	9,750000	9,810000	0,000000
152004	9,730000	9,810000	0,000000
152011	9,720000	9,830000	0,000000
152018	9,710000	9,840000	0,000000
152026	9,730000	9,840000	0,000000
152032	9,740000	9,840000	0,000000
152039	9,760000	9,850000	0,000000
152046	9,730000	9,810000	0,000000
152052	9,740000	9,810000	0,000000
152059	9,740000	9,860000	0,000000
152067	9,760000	9,810000	0,000000
152073	9,720000	9,860000	0,000000
152080	9,730000	9,870000	0,000000
152087	9,750000	9,810000	0,000000
152094	9,730000	9,840000	0,000000
152100	9,740000	9,850000	0,000000
152108	9,740000	9,860000	0,000000
152115	9,770000	9,840000	0,000000
152121	9,730000	9,810000	0,000000
152128	9,730000	9,810000	0,000000
152135	9,730000	9,810000	0,000000
152142	9,740000	9,810000	0,000000
152148	9,730000	9,840000	0,000000
152156	9,700000	9,830000	0,000000
152163	9,730000	9,810000	0,000000
152169	9,760000	9,860000	0,000000
152176	9,780000	9,870000	0,000000
152183	9,750000	9,850000	0,000000
152190	9,750000	9,830000	0,000000
152197	9,730000	9,830000	0,000000
152204	9,710000	9,850000	0,000000
152211	9,710000	9,870000	0,000000
152217	9,750000	9,850000	0,000000
152224	9,750000	9,850000	0,000000
152231	9,710000	9,830000	0,000000
152238	9,740000	9,840000	0,000000
152245	9,720000	9,830000	0,000000
152252	9,760000	9,850000	0,000000
152259	9,780000	9,830000	0,000000
152265	9,720000	9,830000	0,000000
152272	9,750000	9,810000	0,000000
152280	9,720000	9,820000	0,000000
152286	9,720000	9,840000	0,000000
152293	9,740000	9,850000	0,000000
152300	9,740000	9,830000	0,000000
152307	9,720000	9,870000	0,000000
152313	9,750000	9,840000	0,000000
152321	9,740000	9,850000	0,000000
152328	9,740000	9,860000	0,000000
152334	9,770000	9,850000	0,000000
152341	9,730000	9,850000	0,000000
152348	9,730000	9,800000	0,000000
152355	9,730000	9,810000	0,000000
152361	9,730000	9,810000	0,000000
152369	9,750000	9,830000	0,000000
152376	9,760000	9,830000	0,000000
152382	9,730000	9,830000	0,000000
152389	9,730000	9,850000	0,000000
152396	9,740000	9,840000	0,000000
152402	9,750000	9,850000	0,000000
152410	9,750000	9,830000	0,000000
152417	9,760000	9,810000	0,000000
152424	9,740000	9,820000	0,000000
152430	9,730000	9,840000	0,000000
152437	9,730000	9,820000	0,000000
152444	9,730000	9,810000	0,000000
152451	9,770000	9,830000	0,000000
152458	9,750000	9,810000	0,000000
152465	9,720000	9,830000	0,000000
152472	9,740000	9,840000	0,000000
152478	9,740000	9,830000	0,000000
152485	9,720000	9,790000	0,000000
152493	9,730000	9,820000	0,000000
152499	9,720000	9,870000	0,000000
152506	9,720000	9,830000	0,000000
152513	9,740000	9,840000	0,000000
152520	9,740000	9,820000	0,000000
152526	9,740000	9,840000	0,000000
152534	9,750000	9,840000	0,000000
152541	9,770000	9,830000	0,000000
152547	9,720000	9,880000	0,000000
152554	9,730000	9,860000	0,000000
152561	9,750000	9,860000	0,000000
152567	9,710000	9,840000	0,000000
152574	9,720000	9,850000	0,000000
152582	9,750000	9,810000	0,000000
152589	9,730000	9,820000	0,000000
152595	9,730000	9,810000	0,000000
