time	CH1	CH2	CH3
15034	9,830000	11,810000	7,750000
15041	9,420000	10,140000	7,750000
15047	9,360000	8,740000	7,750000
15054	9,610000	7,560000	7,750000
15062	9,350000	8,600000	7,750000
15068	9,010000	10,820000	7,750000
15075	9,080000	11,420000	7,750000
15082	10,810000	8,890000	7,750000
15088	10,620000	8,330000	7,750000
15095	9,940000	10,210000	7,750000
15102	9,840000	11,100000	7,750000
15109	9,390000	10,800000	7,750000
15116	8,850000	10,410000	7,750000
15123	10,120000	8,300000	7,750000
15129	10,380000	8,040000	7,750000
15136	10,140000	10,250000	7,750000
15143	9,820000	11,100000	7,750000
15150	9,860000	10,570000	7,750000
15157	10,020000	8,910000	7,750000
15164	10,030000	10,020000	7,750000
15170	9,110000	10,500000	7,750000
15177	8,510000	8,220000	7,750000
15184	9,700000	8,630000	7,750000
15191	10,420000	8,860000	7,750000
15198	10,380000	11,150000	7,750000
15205	10,000000	11,610000	7,750000
15212	10,010000	9,720000	7,750000
15218	9,920000	9,030000	7,750000
15225	9,440000	9,390000	7,750000
15232	9,420000	10,190000	7,750000
15239	9,880000	8,520000	7,750000
15246	9,910000	9,070000	7,750000
15252	9,700000	10,080000	7,750000
15259	9,960000	10,900000	7,750000
15266	11,170000	9,870000	7,750000
15272	10,870000	10,140000	7,750000
15280	9,720000	10,100000	7,750000
15287	8,340000	9,690000	7,750000
15293	8,850000	8,440000	7,750000
15300	9,480000	8,950000	7,750000
15307	10,240000	9,680000	7,750000
15313	9,840000	11,560000	7,750000
15321	9,790000	10,680000	7,750000
15328	10,730000	9,040000	7,750000
15334	10,580000	9,280000	7,750000
15341	9,490000	10,710000	7,750000
15348	9,620000	10,440000	7,750000
15354	9,540000	8,760000	7,750000
15362	10,090000	8,740000	7,750000
15369	9,840000	10,810000	7,750000
15376	10,260000	11,770000	7,750000
15382	10,310000	9,450000	7,750000
15389	10,280000	9,490000	7,750000
15396	9,760000	9,940000	7,750000
15403	9,230000	9,720000	7,750000
15410	9,140000	9,420000	7,750000
15416	9,470000	9,590000	7,750000
15423	10,330000	9,710000	7,750000
15430	9,550000	9,120000	7,750000
15436	9,490000	8,290000	7,750000
15443	9,160000	10,030000	7,750000
15451	9,570000	10,180000	7,750000
15457	10,260000	10,280000	7,750000
15464	10,210000	10,140000	7,750000
15471	10,400000	9,570000	7,750000
15478	9,120000	8,770000	7,750000
15484	8,750000	9,380000	7,750000
15492	9,440000	10,410000	7,750000
15499	10,050000	9,540000	7,750000
15505	10,220000	9,750000	7,750000
15512	10,330000	11,720000	7,750000
15519	9,750000	10,780000	7,750000
15525	10,040000	7,910000	7,750000
15533	10,150000	8,540000	7,750000
15540	9,340000	11,300000	7,750000
15546	8,880000	9,830000	7,750000
15553	9,770000	8,860000	7,750000
15560	10,100000	8,560000	7,750000
15566	9,620000	11,550000	7,750000
15574	9,800000	11,090000	7,750000
15581	9,480000	11,280000	7,750000
15587	9,560000	7,880000	7,750000
15594	9,290000	7,920000	7,750000
15601	9,460000	10,930000	7,750000
15607	8,660000	11,210000	7,750000
15614	9,370000	9,100000	7,750000
15622	10,400000	9,250000	7,750000
15628	10,900000	11,000000	7,750000
15635	10,200000	11,960000	7,750000
15642	9,700000	9,790000	7,750000
15648	9,810000	8,830000	7,750000
15655	10,090000	9,910000	7,750000
15663	9,190000	10,660000	7,750000
15669	8,770000	8,470000	7,750000
15676	9,680000	8,770000	7,750000
15683	10,320000	10,260000	7,750000
15689	10,150000	11,610000	7,750000
15696	10,150000	10,040000	7,750000
15704	9,940000	8,980000	7,750000
15710	9,900000	8,060000	7,750000
15717	9,190000	9,520000	7,750000
15724	8,940000	10,320000	7,750000
15730	9,220000	9,960000	7,750000
15737	9,490000	9,480000	7,750000
15745	10,290000	9,520000	7,750000
15751	9,840000	10,410000	7,750000
15758	9,710000	10,360000	7,750000
15765	9,810000	10,030000	7,750000
15771	9,760000	9,400000	7,750000
15778	9,490000	9,780000	7,750000
15784	9,210000	9,090000	7,750000
15792	8,790000	10,100000	7,750000
15799	9,300000	8,880000	7,750000
15805	10,800000	9,490000	7,750000
15812	10,750000	8,940000	7,750000
15819	9,590000	10,560000	7,750000
15825	8,890000	10,150000	7,750000
15833	8,350000	9,130000	7,750000
15840	9,000000	10,180000	7,750000
15846	9,430000	8,740000	7,750000
15853	9,990000	8,590000	7,750000
15860	10,070000	10,500000	7,750000
15866	9,060000	10,550000	7,750000
15874	8,870000	8,920000	7,750000
15881	9,770000	8,900000	7,750000
15887	10,520000	11,080000	7,750000
15894	10,610000	11,420000	7,750000
15901	10,280000	10,230000	7,750000
15907	9,330000	9,020000	7,750000
15915	9,360000	8,280000	7,750000
15922	9,450000	9,110000	7,750000
15928	9,990000	9,730000	7,750000
15935	9,110000	10,590000	7,750000
15942	9,820000	11,130000	7,750000
15948	10,270000	8,280000	7,750000
15955	10,360000	8,660000	7,750000
15963	9,780000	10,110000	7,750000
15969	9,780000	9,590000	7,750000
15976	9,380000	9,060000	7,750000
15983	8,910000	11,090000	7,750000
15989	10,270000	8,470000	7,750000
15996	10,590000	9,350000	7,750000
16004	10,330000	11,290000	7,750000
16011	9,840000	11,740000	7,750000
16017	10,200000	8,570000	7,750000
16024	9,970000	8,540000	7,750000
16031	10,160000	10,200000	7,750000
16037	8,860000	10,910000	7,750000
16045	9,200000	9,080000	7,750000
16052	10,320000	8,150000	7,750000
16058	10,910000	11,260000	7,750000
16065	9,920000	11,660000	7,750000
16072	9,660000	10,330000	7,750000
16078	9,930000	8,800000	7,750000
16086	9,930000	7,650000	8,000000
16093	8,890000	9,340000	8,000000
16099	8,770000	9,800000	8,000000
16106	10,480000	9,320000	8,000000
16113	10,660000	9,310000	8,000000
16119	10,110000	10,890000	8,000000
16126	10,200000	10,900000	8,000000
16134	10,560000	9,390000	8,000000
16140	9,900000	9,750000	8,000000
16147	8,880000	10,130000	8,000000
16154	8,680000	9,020000	8,000000
16160	9,650000	9,110000	8,000000
16167	9,420000	10,090000	8,000000
16175	10,200000	9,500000	8,000000
16181	10,710000	9,530000	8,000000
16188	10,520000	11,280000	8,000000
16195	9,600000	11,520000	8,000000
16201	8,900000	11,010000	8,000000
16208	9,340000	7,430000	8,000000
16216	9,110000	6,980000	8,000000
16222	9,450000	10,860000	8,000000
16229	9,880000	11,860000	8,000000
16236	9,990000	9,780000	8,000000
16242	9,840000	8,690000	8,000000
16249	9,890000	10,760000	8,000000
16257	9,540000	11,130000	8,000000
16263	9,110000	9,700000	8,000000
16270	9,560000	9,750000	8,000000
16277	9,560000	9,620000	8,000000
16283	10,010000	9,240000	8,000000
16290	9,250000	10,310000	8,000000
16296	8,770000	10,780000	8,000000
16304	10,030000	8,890000	8,000000
16311	10,570000	8,630000	8,000000
16318	10,340000	8,590000	8,000000
16324	10,090000	11,080000	8,000000
16331	9,370000	11,410000	8,000000
16338	9,140000	7,990000	8,000000
16345	9,450000	7,300000	8,000000
16352	9,520000	10,370000	8,000000
16359	9,040000	11,500000	8,000000
16365	10,160000	9,580000	8,000000
16372	10,390000	8,770000	8,000000
16379	10,040000	11,020000	8,000000
16386	9,560000	10,610000	8,000000
16393	10,040000	9,730000	8,000000
16400	9,760000	9,580000	8,000000
16406	8,890000	8,880000	8,000000
16413	9,550000	8,780000	8,000000
16420	9,970000	11,120000	8,000000
16427	10,230000	11,250000	8,000000
16434	9,410000	9,390000	8,000000
16441	8,840000	8,060000	8,000000
16447	9,360000	10,310000	8,000000
16454	9,570000	11,290000	8,000000
16461	8,710000	8,390000	8,000000
16467	8,470000	7,580000	8,000000
16475	9,630000	8,140000	8,000000
16482	9,970000	10,460000	8,000000
16488	10,220000	11,610000	8,000000
16495	10,230000	9,980000	8,000000
16502	9,930000	9,650000	8,000000
16508	9,800000	9,590000	8,000000
16516	9,090000	9,380000	8,000000
16523	8,890000	8,700000	8,000000
16529	9,810000	9,260000	8,000000
16536	9,610000	11,080000	8,000000
16542	9,910000	10,850000	8,000000
16549	10,770000	9,720000	8,000000
16557	10,590000	10,340000	8,000000
16563	9,690000	9,540000	8,000000
16570	8,840000	9,990000	8,000000
16577	9,430000	9,030000	8,000000
16583	9,150000	8,220000	8,000000
16590	9,240000	8,770000	8,000000
16598	9,460000	11,500000	8,000000
16604	10,650000	11,030000	8,000000
16611	11,380000	9,630000	8,000000
16618	10,280000	9,700000	8,000000
16624	9,290000	9,620000	8,000000
16631	9,360000	9,790000	8,000000
16638	9,660000	9,130000	8,000000
16645	9,970000	9,600000	8,000000
16652	10,070000	9,390000	8,000000
16659	10,320000	10,620000	8,000000
16665	10,040000	10,690000	8,000000
16672	9,600000	9,140000	8,000000
16679	10,050000	9,130000	8,000000
16686	9,580000	10,250000	8,000000
16693	9,280000	10,450000	8,000000
16700	9,530000	9,310000	8,000000
16706	9,880000	9,550000	8,000000
16713	9,360000	9,470000	8,000000
16720	9,650000	9,040000	8,000000
16727	9,760000	10,220000	8,000000
16734	9,840000	10,610000	8,000000
16741	10,060000	9,370000	8,000000
16747	10,750000	9,310000	8,000000
16754	10,510000	10,810000	8,000000
16761	9,610000	10,190000	8,000000
16768	9,140000	8,330000	8,000000
16775	10,100000	7,890000	8,000000
16782	10,030000	7,650000	8,000000
16788	9,540000	11,120000	8,000000
16795	10,060000	11,750000	8,000000
16802	10,830000	9,790000	8,000000
16808	10,930000	9,070000	8,000000
16816	8,890000	10,430000	8,000000
16823	8,710000	10,520000	8,000000
16829	9,380000	9,030000	8,000000
16836	10,020000	9,360000	8,000000
16843	10,390000	9,850000	8,000000
16849	9,900000	10,480000	8,000000
16857	9,090000	9,130000	8,000000
16864	9,970000	8,990000	8,000000
16870	10,000000	10,420000	8,000000
16877	9,350000	10,290000	8,000000
16884	9,210000	8,830000	8,000000
16890	9,430000	8,860000	8,000000
16898	9,280000	9,250000	8,000000
16905	9,660000	10,710000	8,000000
16911	10,290000	10,520000	8,000000
16918	10,740000	10,010000	8,000000
16925	10,550000	10,080000	8,000000
16931	9,280000	10,650000	8,000000
16939	8,540000	9,480000	8,000000
16946	9,210000	8,470000	8,000000
16952	9,470000	8,810000	8,000000
16959	9,350000	10,320000	8,000000
16966	9,260000	9,790000	8,000000
16972	10,050000	9,380000	8,000000
16979	10,450000	9,940000	8,000000
16987	9,600000	11,000000	8,000000
16993	9,350000	10,170000	8,000000
17000	8,700000	8,780000	8,000000
17007	9,130000	7,950000	8,000000
17013	9,320000	9,370000	8,000000
17020	8,710000	10,900000	8,000000
17028	9,710000	11,100000	8,000000
17034	10,850000	10,920000	8,000000
17041	11,270000	10,320000	8,000000
17048	9,730000	9,780000	8,000000
17054	9,060000	8,730000	8,000000
17061	9,850000	8,870000	8,000000
17069	10,230000	8,930000	8,000000
17075	9,510000	11,010000	8,000000
17082	9,660000	10,790000	8,000000
17089	10,150000	8,040000	7,750000
17095	10,310000	7,890000	7,750000
17102	10,360000	11,450000	7,750000
17110	10,110000	11,530000	7,750000
17116	9,300000	8,910000	7,750000
17123	9,390000	9,300000	7,750000
17130	9,690000	9,110000	7,750000
17136	9,930000	10,350000	7,750000
17143	10,590000	10,060000	7,750000
17150	10,040000	9,750000	7,750000
17157	9,440000	9,270000	7,750000
17164	9,090000	9,990000	7,750000
17171	10,300000	9,890000	7,750000
17177	10,470000	9,950000	7,750000
17184	10,490000	10,110000	7,750000
17191	9,740000	10,940000	7,750000
17198	9,400000	10,860000	7,750000
17205	9,480000	7,280000	7,750000
17212	9,260000	7,170000	7,750000
17218	9,630000	11,960000	7,750000
17225	10,090000	12,280000	7,750000
17232	10,060000	8,270000	7,750000
17239	10,170000	7,040000	7,750000
17246	9,330000	10,610000	7,750000
17253	8,650000	11,990000	7,750000
17259	9,240000	9,040000	7,750000
17266	10,290000	8,340000	7,750000
17273	9,760000	10,860000	7,750000
17280	9,590000	11,740000	7,750000
17287	10,120000	9,070000	7,750000
17294	10,180000	9,100000	7,750000
17300	10,270000	9,760000	7,750000
17307	9,920000	10,580000	7,750000
17314	9,700000	11,060000	7,750000
17320	9,660000	8,240000	7,750000
17328	9,110000	7,830000	7,750000
17335	9,560000	10,860000	7,750000
17341	10,190000	12,030000	7,750000
17348	10,170000	9,100000	7,750000
17355	10,410000	8,720000	7,750000
17362	9,650000	10,650000	7,750000
17369	8,730000	10,930000	7,750000
17376	8,730000	8,550000	7,750000
17383	9,990000	8,010000	7,750000
17389	9,870000	10,320000	7,750000
17396	9,800000	11,360000	7,750000
17402	9,540000	9,070000	7,750000
17410	10,190000	9,690000	7,750000
17417	10,450000	11,230000	7,750000
17424	10,290000	10,720000	7,750000
17430	9,230000	8,850000	7,750000
17437	8,520000	7,960000	7,750000
17443	9,190000	7,300000	7,750000
17451	9,420000	10,810000	7,750000
17458	9,630000	12,310000	7,750000
17464	9,740000	8,800000	7,750000
17471	10,380000	8,250000	7,750000
17478	10,120000	10,630000	7,750000
17485	9,130000	11,390000	7,750000
17491	8,860000	8,630000	7,750000
17499	9,490000	7,870000	7,750000
17505	10,030000	10,150000	7,750000
17512	9,440000	10,740000	7,750000
17519	9,550000	9,600000	7,750000
17525	10,320000	9,770000	7,750000
17532	10,830000	10,720000	7,750000
17540	10,250000	10,620000	7,750000
17547	9,480000	9,730000	7,750000
17553	9,140000	10,250000	7,750000
17560	9,420000	8,600000	7,750000
17567	9,720000	9,870000	7,750000
17573	10,450000	9,580000	7,750000
17581	9,890000	9,730000	7,750000
17587	8,730000	9,340000	7,750000
17594	9,100000	8,770000	7,750000
17601	9,550000	10,100000	7,750000
17607	9,850000	10,570000	7,750000
17614	10,200000	9,910000	7,750000
17622	10,050000	10,420000	7,750000
17629	8,590000	9,420000	7,750000
17635	8,590000	8,320000	7,750000
17642	9,370000	8,720000	7,750000
17648	9,990000	11,860000	7,750000
17655	9,920000	11,570000	7,750000
17662	9,970000	8,740000	7,750000
17669	10,010000	7,670000	7,750000
17676	9,160000	9,840000	7,750000
17683	9,780000	10,080000	7,750000
17689	10,010000	9,310000	7,750000
17696	9,540000	10,300000	7,750000
17703	9,240000	10,970000	7,750000
17710	10,480000	8,750000	7,750000
17717	10,210000	9,480000	7,750000
17724	9,860000	10,960000	7,750000
17731	9,600000	11,110000	7,750000
17737	9,930000	7,920000	7,750000
17744	9,930000	8,080000	7,750000
17751	9,300000	10,460000	7,750000
17758	8,800000	11,040000	7,750000
17765	9,650000	9,240000	7,750000
17771	10,590000	9,260000	7,750000
17778	11,050000	10,970000	7,750000
17785	9,570000	11,250000	7,750000
17793	9,600000	9,360000	7,750000
17799	9,490000	9,060000	7,750000
17806	9,350000	9,870000	7,750000
17812	9,060000	9,450000	7,750000
17819	9,850000	9,080000	7,750000
17826	9,600000	10,100000	7,750000
17832	9,910000	11,650000	7,750000
17840	11,010000	10,230000	7,750000
17847	10,930000	9,180000	7,750000
17853	9,510000	9,860000	7,750000
17860	8,330000	10,800000	7,750000
17867	8,750000	7,450000	7,750000
17873	9,810000	8,360000	7,750000
17881	9,700000	11,070000	7,750000
17888	9,730000	12,020000	7,750000
17894	10,960000	9,010000	7,750000
17901	10,670000	8,920000	7,750000
17908	9,660000	10,610000	7,750000
17915	9,340000	11,040000	7,750000
17922	9,460000	9,710000	7,750000
17929	9,640000	8,710000	7,750000
17936	9,800000	10,040000	7,750000
17942	9,300000	10,620000	7,750000
17949	9,770000	9,710000	7,750000
17956	11,040000	9,850000	7,750000
17963	10,980000	9,430000	7,750000
17970	9,290000	9,890000	7,750000
17977	8,700000	9,800000	7,750000
17983	9,060000	8,610000	7,750000
17990	9,500000	9,250000	7,750000
17996	10,430000	10,880000	7,750000
18003	10,070000	9,610000	7,750000
18011	8,800000	8,510000	7,750000
18017	9,290000	8,820000	7,750000
18024	10,330000	10,740000	7,750000
18031	10,990000	11,810000	7,750000
18038	9,940000	10,520000	7,750000
18044	9,480000	9,520000	7,750000
18052	9,620000	8,240000	7,750000
18058	9,500000	8,720000	7,750000
18065	9,640000	10,360000	7,750000
18072	9,920000	10,230000	7,750000
18078	10,140000	9,270000	7,750000
18085	10,110000	11,170000	7,750000
18093	9,680000	10,180000	8,000000
18100	9,870000	8,790000	8,000000
18106	9,760000	8,890000	8,000000
18113	8,620000	10,910000	8,000000
18119	8,760000	9,730000	8,000000
18126	9,820000	8,810000	8,000000
18134	9,990000	9,560000	8,000000
18140	9,820000	10,900000	8,000000
18147	10,150000	10,020000	8,000000
18154	10,240000	10,020000	8,000000
18160	9,760000	9,770000	8,000000
18167	9,170000	8,520000	8,000000
18174	9,220000	8,280000	8,000000
18181	9,290000	8,760000	8,000000
18188	9,520000	11,240000	8,000000
18195	10,580000	11,220000	8,000000
18201	10,880000	9,720000	8,000000
18208	9,600000	9,270000	8,000000
18215	9,180000	10,120000	8,000000
18222	9,980000	9,760000	8,000000
18229	9,620000	8,770000	8,000000
18236	9,690000	8,830000	8,000000
18242	8,950000	10,220000	8,000000
18249	8,980000	9,710000	8,000000
18256	10,260000	9,720000	8,000000
18263	10,610000	10,550000	8,000000
18270	9,950000	10,330000	8,000000
18277	9,080000	8,610000	8,000000
18283	9,310000	9,600000	8,000000
18290	9,240000	9,910000	8,000000
18297	9,180000	10,450000	8,000000
18304	9,670000	8,660000	8,000000
18311	9,920000	8,770000	8,000000
18318	10,250000	11,100000	8,000000
18324	10,800000	11,330000	8,000000
18331	10,780000	10,240000	8,000000
18338	10,150000	9,580000	8,000000
18344	9,280000	9,230000	8,000000
18352	9,120000	8,960000	8,000000
18359	9,490000	8,940000	8,000000
18365	9,430000	10,530000	8,000000
18372	9,930000	10,960000	8,000000
18379	10,320000	10,700000	8,000000
18385	10,440000	9,350000	8,000000
18393	10,050000	8,810000	8,000000
18400	9,390000	9,930000	8,000000
18406	9,510000	10,890000	8,000000
18413	9,990000	9,760000	8,000000
18420	9,700000	9,460000	8,000000
18426	10,000000	8,780000	8,000000
18434	9,700000	9,640000	8,000000
18441	9,770000	10,340000	8,000000
18447	9,840000	10,470000	8,000000
18454	10,740000	10,570000	8,000000
18461	10,800000	10,580000	8,000000
18467	9,550000	10,080000	8,000000
18475	8,630000	8,780000	8,000000
18482	9,160000	8,630000	8,000000
18488	9,580000	10,130000	8,000000
18495	9,260000	10,520000	8,000000
18502	9,450000	9,630000	8,000000
18508	10,430000	9,090000	8,000000
18515	10,360000	9,810000	8,000000
18523	9,610000	11,210000	8,000000
18529	9,490000	9,010000	8,000000
18536	9,070000	9,270000	8,000000
18543	9,130000	9,040000	8,000000
18549	9,380000	9,000000	8,000000
18556	10,480000	9,500000	8,000000
18564	10,770000	11,730000	8,000000
18570	10,030000	11,860000	8,000000
